role,name,qualification,experience,years_present,status,first_seen_in_ar
CFO,Vivek Mathur,,,FY2023–FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/76d33eb2-473c-4688-9c1a-ac40e8d26a49.pdf
CFO,Vivek Narayan Mathur,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c861931-0344-4101-a070-009d1adb518f.pdf
