role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Sunil Sikka,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ed41d9b6-7606-4b2b-a279-1e2654d00084.pdf
Chairman,Suruchi Aggarwal,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ed41d9b6-7606-4b2b-a279-1e2654d00084.pdf
Managing Director,Puja Surya,,"niversity, Australia, and has over 26 years of experience in marketing, exports, finance, and operations. H",FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/bf7f1136-576b-413b-ac72-40e19f0fad59.pdf
Managing Director,Raju Bista,". Vinay Surya Managing Director Mr. Surya is an M.B.A. from Swinburn University, Australia and possesses a vast experienc","niversity, Australia, and has over 26 years of experience in marketing, exports, finance, and operations. H",FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c4f5534c-c67a-42aa-82e6-a88db8de14c2.pdf
Managing Director,Vinay Surya,". Vinay Surya Managing Director Mr. Surya is an M.B.A. from Swinburn University, Australia and possesses a vast experienc","niversity, Australia, and has over 26 years of experience in marketing, exports, finance, and operations. H",FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c4f5534c-c67a-42aa-82e6-a88db8de14c2.pdf
Chairman,Krishan Kumar Narula,"ty Review etc. He is a central council member of ICAI since 2019 Whole time Director, with vast experience of over 23 year",,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500336/69683500336.pdf
Chairman,Surendra Singh Khurana,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c4f5534c-c67a-42aa-82e6-a88db8de14c2.pdf
