role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,"Ajit Kumar 
Saxena","les, regulations, notifications, circulars, etc., be and is hereby ratified. RESOLVED FURTHER THAT the Board of Director",,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1534a96-e50a-48b1-9618-aa2a109b7326.pdf
Chairman,Archana Majumdar,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1534a96-e50a-48b1-9618-aa2a109b7326.pdf
Chairman,Archana Majumdar-,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7a46acef-aaae-456d-81c6-497c807030e2.pdf
Chairman,Dinesh Gupta,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/31b4d90c-866e-40b5-b5b3-9da0feb29360.pdf
Chairman,Dinesh Gupta-,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/31b4d90c-866e-40b5-b5b3-9da0feb29360.pdf
Chairman,Prashant Vashishtha,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1534a96-e50a-48b1-9618-aa2a109b7326.pdf
Chairman,Prashant Vashishtha-,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1534a96-e50a-48b1-9618-aa2a109b7326.pdf
Chairman,Rakesh Tumane,,,"FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/533286/75157533286.pdf
Managing Director,Ajit Kumar Saxena,d as on 31.03.2025. It may be mentioned here that President of India has appointed CA Shri Dinesh K,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1534a96-e50a-48b1-9618-aa2a109b7326.pdf
CFO,Rakesh Tumane,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1534a96-e50a-48b1-9618-aa2a109b7326.pdf
Chairman,Balya Naktode,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533286/71210533286_06_09_21.pdf
Chairman,Bharti Rangari,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533286/71210533286_06_09_21.pdf
Chairman,Deepak Singh,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/533286/75157533286.pdf
Chairman,Deepak Singh-,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/533286/75157533286.pdf
Chairman,Dinesh Kumar Gupta,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7a46acef-aaae-456d-81c6-497c807030e2.pdf
Chairman,Leela Kusre,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533286/71210533286_06_09_21.pdf
Managing Director,"Deepak Singh
 Chairman-cum",,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533286/75157533286.pdf
