role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Kunhamed Bicha,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cdafc999-5294-4aa7-b3a1-387b2e562c45.pdf
Managing Director,Kunhamed Bicha,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/3851b59a-ac30-4c16-b281-6ae95ebca10f.pdf
CFO,Suresh Veerappan,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c6dd575-d02c-48cd-a178-616293515f06.pdf
CFO,RM Subramanian,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cdafc999-5294-4aa7-b3a1-387b2e562c45.pdf
