role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Dilip Suryavanshi,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Managing Director,Devendra Jain,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Chairman,Dilip SuryavanshiMember,"ncludes the following: a) the borrowing committee be and is hereby authorised to negotiate, finalise and approve t",,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/905cb7b8-c44e-43af-ab78-f5a74a669326.pdf
Chairman,Ratna Dharashree Vishwanathan,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/905cb7b8-c44e-43af-ab78-f5a74a669326.pdf
Chairman,Satish Chandra,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/905cb7b8-c44e-43af-ab78-f5a74a669326.pdf
Chairman,Satish Chandra Pandey,,,"FY2021,FY2023,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Chairman,Vijay Chhibber,,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/905cb7b8-c44e-43af-ab78-f5a74a669326.pdf
Managing Director,"Devendra 
JainMember",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/55d2c20c-e14e-4a98-b185-94937bf09ed0.pdf
Managing Director,"Dilip 
SuryavanshiChairman",,,"FY2021,FY2023,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Managing Director,"Dilip 
SuryavanshiChairman-",,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Managing Director,"Dilip 
SuryavanshiMember",,,"FY2021,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Managing Director,Dilip Suryavanshi,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Managing Director,Dilip Suryavanshi Chairman,wing Committee be and is hereby authorised to provide security on the assets of the Com,,"FY2021,FY2023",exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
Managing Director,Dilip Suryavanshi Chairman-,wing Committee be and is hereby authorised to provide security on the assets of the Com,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/905cb7b8-c44e-43af-ab78-f5a74a669326.pdf
Managing Director,Seema Suryavanshi,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/540047/72100540047_09_09_21.pdf
CFO,Sanjay Kumar Bansal,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/55d2c20c-e14e-4a98-b185-94937bf09ed0.pdf
