role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Irfan Razack,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/98d25cab-65fd-455f-8344-bb1d4cf7cddb.pdf
Chairman,Irfan Razack Chairman,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9dedc4fe-a3ac-4f32-a873-fea346b3e9e5.pdf
