role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Atul Jaggi,,,"FY2022,FY2024,FY2025,FY2026",current,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
CFO,Mohit Srivastava,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6d1392a1-7396-4f6f-854b-ba628b36a429.pdf
Chairman,Aditya Vij,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/68904505714.pdf
Chairman,Anjali Singh,,"ent & Group CFO, ANAND Group Over 29 years of experience in leadership roles at DuPont, Tata Consultancy","FY2022,FY2024,FY2025",exited,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
Chairman,Anjali SinghExecutive,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/68904505714.pdf
Chairman,Jagdish Kumar,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/68904505714.pdf
Chairman,Pradeep Banerjee,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/68904505714.pdf
Managing Director,Anjali Singh,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
Managing Director,"Atul Jaggi  
Deputy",,"Joined ANAND Group in 1999 Over 22 years of experience in core functions like Maintenance, Supplier D",FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
Managing Director,"Manoj 
KolhatkarMember",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2aac302c-9677-459c-b47b-6089c42a949b.pdf
Managing Director,Manoj Kolhatkar,,"Joined ANAND Group in 1999 Over 22 years of experience in core functions like Maintenance, Supplier D",FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
CFO,Puneet Gupta,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
CFO,Rishi Luharuka,,,"FY2022,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/505714/73687505714.pdf
