role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Rajiv Rattan,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533122/70364533122.pdf
CFO,Manish Chitnis,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/fc536dd0-1f96-4078-b1c7-10da20eb0c94.pdf
Chairman,Sanjiv Chhikara,"sure of the financial year, Mrs. Namita ceased to be the member of CSR Committee and Mr. Brijesh NarendraGupta has been ap",,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/533122/77124533122.pdf
Managing Director,Brijesh Narendra Gupta,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/533122/77124533122.pdf
Managing Director,Vibhav Agarwal,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533122/70364533122.pdf
CFO,Ankur Mitra,,,FY2021–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/533122/70364533122.pdf
CFO,Sameer Hasmukhlal Darji,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/533122/70364533122.pdf
