role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Amit Dahanukar,ate post of Chairman and Managing Director. Mr. Amit Dahanukar is the Chairman & Managing Director of the Company. v.,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/507205/72290507205.pdf
Chairman,Shivani Amit Dahanukar,,,"FY2021,FY2022,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/507205/72290507205.pdf
CFO,Abhinav Gupta,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/14a10fa1-b8ac-41eb-9512-afb1961bdee7.pdf
CFO,Satish Chand Mathur,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/083b67fd-828e-4f5e-b233-37dd9294d679.pdf
Managing Director,Arun Dahanukar,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/14a10fa1-b8ac-41eb-9512-afb1961bdee7.pdf
CFO,Ajit Anant Sirsat,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/507205/74209507205_01_09_22.pdf
CFO,Ajit Sirsat,"es. 2 Ms. Dipti Todkar Company SecretaryShe is a CS, LLB and MFM and has 15 years of experience in secretarial and legal",ent Accountant and comes with over 27 years of experience spread over different financial management areas,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/507205/72290507205.pdf
CFO,Aparna Praveen Chaturvedi,", Our Corporate Office A proud moment for TI to be sponsoring the national hockey team in 2011-2012 TI is well known f",,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/14a10fa1-b8ac-41eb-9512-afb1961bdee7.pdf
