role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Jyoti	Kiran	Shukla,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/534309/72369534309_04_10_21.pdf
Chairman,Pawan	Kumar	Gupta,,,"FY2021,FY2023",exited,https://www.bseindia.com/bseplus/AnnualReport/534309/72369534309_04_10_21.pdf
Managing Director,Baldev	Kaur	Sokhey,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6ceb5a50-2c40-4234-a0be-e438bcdcd30c.pdf
Managing Director,Rajendra Chaudhari,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/534309/72369534309_04_10_21.pdf
