role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Rajashree Birla,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
CFO,Pradeep Sharma,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/8a064fcf-142f-4d81-9a0a-f34c59026ea3.pdf
Chairman,Ajay Srinivasan,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Alka Bharucha,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Bharat Patel,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Harish Engineer,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Kumar Mangalam Birla,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Navin Puri,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Sunder Rajan Raman,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
Chairman,Supratim Bandyopadhyay,,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/40fe55a6-3d42-41fa-b598-b8b2f2a89674.pdf
CFO,"Parag 
Joglekar",,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/543374/73309543374.pdf
