role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Dinesh Kumar Khara,,nary Officer in 1984 and has over 37 years of experience in all facets of commercial banking such as reta,FY2022–FY2023,current,https://www.bseindia.com/bseplus/AnnualReport/540719/74144540719.pdf
Managing Director,Mahesh Kumar Sharma,"f Association of the Company, approval of members be and is hereby accorded to the revision in remuneration, subject to t",Bankers. He brings with him over 31 years of experience in the banking sector. He held many important a,FY2022–FY2023,current,https://www.bseindia.com/bseplus/AnnualReport/540719/74144540719.pdf
Managing Director,Amit Jhingran,"of the Company, approval of members be and is hereby accorded to the revision in remuneration, subject to th",,FY2024–FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9824f5d8-ab84-42fc-b139-98d0a0ecd789.pdf
Managing Director,Amit Kumar Jhingran,"s of India (“ICSI”), is annexed to this notice. The Board recommends passing of the Ord",,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9824f5d8-ab84-42fc-b139-98d0a0ecd789.pdf
