role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Dinanath Dubhashi,,,FY2023,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/dcd3390c-5475-444c-95e9-fa5605bd8f26.pdf
