role,name,qualification,experience,years_present,status,first_seen_in_ar
CFO,Narasimhan Raghunathan,is not comparable. ^Dr. Sonal V. Ambani ceased to be the Independent Director of the Company w.e.f. close of business hour,,FY2023–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e8e7a239-2cf7-4d19-89f9-64d68d14b4c5.pdf
Chairman,Ashutosh Pednekar,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e8e7a239-2cf7-4d19-89f9-64d68d14b4c5.pdf
Chairman,Jai Diwanji,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/505700/73085505700.pdf
