role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,"Pradeep Kumar 
Aggarwal",,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63bbe2f9-1489-412d-a824-4d6aa34bb0d8.pdf
Managing Director,Ravi Aggarwal,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63bbe2f9-1489-412d-a824-4d6aa34bb0d8.pdf
CEO,Rajat Kathuria,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63bbe2f9-1489-412d-a824-4d6aa34bb0d8.pdf
CFO,Sanjeev Kumar Sharma,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ac89b1b0-9e2b-4f16-afff-e29206f4b649.pdf
Managing Director,Devender Aggarwal,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63bbe2f9-1489-412d-a824-4d6aa34bb0d8.pdf
CFO,Gaurav Malik,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63bbe2f9-1489-412d-a824-4d6aa34bb0d8.pdf
CFO,Manish Garg,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63bbe2f9-1489-412d-a824-4d6aa34bb0d8.pdf
