role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Avnish Anand,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b841ec3-461e-4368-8fb9-d95df5065e11.pdf
CFO,Ashok Sonthalia,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b841ec3-461e-4368-8fb9-d95df5065e11.pdf
Chairman,Pankaj Kumar Bansal,also has a master’s in Thermal Engineering from IIT Delhi. Mr. Pankaj Kumar Bansal is a 1997 batch IAS officer of Tamil N,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500114/68767500114.pdf
