role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Ramesh Kancharla,ic and perinatal healthcare in India. He holds an MBBS from Sri Venkateswara University and an MD (Pediatrics) from Mangalo,,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/543524/74634543524.pdf
Chairman,"Ramesh Kancharla
Founding",,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f768a857-d043-405e-9fa0-da47ed96aabf.pdf
Managing Director,Dinesh Kumar Chirla,"s a Bachelor of Medicine and Bachelor of Surgery (MBBS) from Sri Venkateswara University, Chennai, Tamil Nadu, and a Doctor",f the United Kingdom. He has over 23 years of experience with our Company. Prior to setting up our Compan,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/543524/74634543524.pdf
CEO,Abrarali Dalal,,"dren's Medicare Limited. With over 25 years of experience in the healthcare sector, he brings extensive exp",FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f768a857-d043-405e-9fa0-da47ed96aabf.pdf
CFO,Vikas Maheshwari,Resource Management) from The Maharaja Sayajirao University of Baroda. She also holds a Master of Business Laws from the National Law Schoo,"inance professional with over 29+ years of experience in corporate finance, mergers & amalgamations, de",FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/524c672a-a8c8-4bd1-add0-1d63859bd503.pdf
Chairman,Anil Dhawan,,,"FY2023,FY2025",exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/eaebdde2-2dab-4729-9ce2-5bcfa67c39bd.pdf
Chairman,Anil Dhawan IDNE,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/327a28a5-24ea-4672-81e7-85631103aabc.pdf
Chairman,Dinesh Kumar Chirla,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/543524/74634543524.pdf
Chairman,Santanu Mukherjee IDNE,,,"FY2023,FY2025",exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/eaebdde2-2dab-4729-9ce2-5bcfa67c39bd.pdf
