role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Naushad Forbes,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e10ea05d-5083-4c0b-b9d4-dd38508602d4.pdf
