role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Sharad Virji Shah,"02, 2022, approval of the members of the Company be and is hereby accorded to increase the limits of salary payable to M",,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/543367/76166543367.pdf
Managing Director,"Munjal Sharad 
Shah",,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/543367/76166543367.pdf
Chairman,Munjal Sharad Shah,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/543367/76166543367.pdf
CFO,Harsh Bhansali,"02, 2022, approval of the members of the Company be and is hereby accorded to increase the limits of remuneration payabl",,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/543367/76166543367.pdf
CFO,Harsh Dhirendra Bhansali,"held on August 27, 2024, approval of the members be and is hereby accorded to increase the limit of remuneration payable",,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/034461c5-da70-4d4e-9ac7-086c3349412d.pdf
