role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Nadir Godrej,"Affairs from Columbia University, and earned an MBA from Columbia Business School. Indian Green Building Council (IGBC)",,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=14554255-f943-4082-8eb7-9171f7effa7d.pdf
CEO,Jayashree Vaidhyanathan,,"cleantech company. She brings over 30 years of experience, with a strong background in financial services,",FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=14554255-f943-4082-8eb7-9171f7effa7d.pdf
Chairman,Adi Godrej,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/533150/73530533150.pdf
Chairman,Pirojsha Godrej,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533150/73530533150.pdf
Managing Director,Gaurav Pandey,,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0a8821ed-18b5-461b-9b57-f368b2b316ba.pdf
Managing Director,Mohit Malhotra,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533150/73530533150.pdf
CFO,Rajendra Khetawat,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e2934416-6c25-47ee-856a-910573839bc5.pdf
