role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Harsh Mariwala,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/bef8f453-f9a7-43c0-b42d-64b514e8fefd.pdf
Managing Director,Saugata Gupta,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b6de7a5d-3f54-420a-bc2c-02b086e01500.pdf
Chairman,"Saugata Gupta
Designation",,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/531642/73659531642.pdf
