role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Sushil Solanki,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0fc8426a-ecc8-42fd-b071-a68eb059bff9.pdf
CFO,Vimal Katta,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/520111/70633520111.pdf
