role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Birendra Kumar,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5124c5b7-1af3-428b-baf6-79eb2cfc48d7.pdf
Chairman,Sameer Kaji,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/077a2bb3-1e3e-4ded-9f8d-71f4b1081398.pdf
Managing Director,Ashish Kehair,"networked in the financial sector. Mr. Kumar is MSc in Mathematics from St. Stephen’s College, University of Delhi, and a",,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5124c5b7-1af3-428b-baf6-79eb2cfc48d7.pdf
CFO,Bharat Kalsi,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/077a2bb3-1e3e-4ded-9f8d-71f4b1081398.pdf
