role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Jagat Killawala,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533160/76995533160_21_09_22.pdf
Chairman,Mahesh Gandhi,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533160/72366533160.pdf
Chairman,Mahesh Gandhi-,,,"FY2021,FY2023,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/533160/72366533160.pdf
Chairman,Rajeev RA,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5ec35742-c43f-472d-948c-b01998f14cec.pdf
Chairman,Shahid Balwa,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5ec35742-c43f-472d-948c-b01998f14cec.pdf
Chairman,Shahid BalwaVice,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2fd50802-a213-403c-b2e7-5902fbbc8194.pdf
Chairman,Vinod Goenka,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533160/72366533160.pdf
Chairman,Vinod Goenka-,,,"FY2021,FY2023,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/533160/72366533160.pdf
CFO,"Atul 
Bhatnagar",,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2fd50802-a213-403c-b2e7-5902fbbc8194.pdf
Managing Director,Shahid Balwa,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533160/72366533160.pdf
CFO,Asif Balwa,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/533160/72366533160.pdf
