role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Kumar Mangalam Birla,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532538/73874532538.pdf
Managing Director,Vivek Agrawal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d7e47648-aef8-427b-b56e-b442f5e5ac3d.pdf
CFO,Atul Daga,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d7e47648-aef8-427b-b56e-b442f5e5ac3d.pdf
Chairman,Rajashree Birla,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532538/73874532538.pdf
Managing Director,Atul Daga,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/532538/73874532538.pdf
