role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Chirayu Amin,"ing Director Mr. Shaunak Amin has graduated from University of Massachusetts, USA with Economics as his specials. He has varied work experie",,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533573/68572533573.pdf
Managing Director,Pranav Amin,"ing Director Mr. Shaunak Amin has graduated from University of Massachusetts, USA with Economics as his specials. He has varied work experie",,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533573/68572533573.pdf
Managing Director,Shaunak Amin,"ing Director Mr. Shaunak Amin has graduated from University of Massachusetts, USA with Economics as his specials. He has varied work experie",,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/533573/68572533573.pdf
