role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Shobhan Thakore,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d14112d6-90c7-4ed9-96c4-222eb02d5589.pdf
Managing Director,Vijay Aggarwal,,,"FY2022,FY2024",current,https://www.bseindia.com/bseplus/AnnualReport/500338/73162500338.pdf
CFO,Arun Kumar Agarwal,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d14112d6-90c7-4ed9-96c4-222eb02d5589.pdf
CFO,Manish Bhatia,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d14112d6-90c7-4ed9-96c4-222eb02d5589.pdf
Chairman,Ameeta Parpia,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500338/68790500338_05_10_21.pdf
Chairman,Raveendra Chittoor,structure) at the Great Indian Audit Leaders’ Summit & Awards 2024Superbrands (Customer & Industry Validated) Award HRJ,,"FY2021,FY2025",exited,https://www.bseindia.com/bseplus/AnnualReport/500338/68790500338_05_10_21.pdf
Chairman,Vijay Aggarwal,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500338/73162500338.pdf
CEO,Sanjay Roy,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/905bb782-13f6-4398-a144-87b5897f1637.pdf
