role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Diwakar Nigam,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/540900/68690540900.pdf
Managing Director,Priyadarshini Nigam,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/540900/68690540900.pdf
CEO,Virender Jeet,July 2024. (2) Mr. Kaushik Dutta has ceased to be Independent Director on 08th July 2024(closing of business hours) due,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/540900/73033540900.pdf
CFO,Arun Kumar Gupta,July 2024. (2) Mr. Kaushik Dutta has ceased to be Independent Director on 08th July 2024(closing of business hours) due,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/540900/68690540900.pdf
