role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Harin Kanani,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/542665/71253542665.pdf
Chairman,Haridas Kanani,,,"FY2021,FY2023",exited,https://www.bseindia.com/bseplus/AnnualReport/542665/71253542665.pdf
Chairman,"Harin Kanani
Partner",,,"FY2021,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/542665/71253542665.pdf
Managing Director,"Harin Kanani
PhD",adi village 18 Board of Directors Haridas Kanani (B. Tech (Chem) M.I.I.Ch.E. Chairman and Managing DirectorHaridas Kanani holds,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/3d71bd14-cbed-45b2-a63c-943ab7479eb7.pdf
