role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Pushp Kumar Joshi,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500104/74179500104.pdf
Chairman,Vikas Kaushal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d147f5ef-1754-405b-9f9a-7fe00b288d57.pdf
CEO,Anil Mathew,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d147f5ef-1754-405b-9f9a-7fe00b288d57.pdf
CEO,Debashis Chakraverty,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d147f5ef-1754-405b-9f9a-7fe00b288d57.pdf
CEO,Debasish Goswami,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/06a6b90f-a62d-4874-afbb-a7e380a371c1.pdf
CEO,Imtiyaz Arshad,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/06a6b90f-a62d-4874-afbb-a7e380a371c1.pdf
CEO,Kamalakar Rajaram Vikhar,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500104/74179500104.pdf
CEO,Mohit Dhawan,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d147f5ef-1754-405b-9f9a-7fe00b288d57.pdf
CFO,Ajay Kumar Singhal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d147f5ef-1754-405b-9f9a-7fe00b288d57.pdf
CFO,Indrajit Dasgupta,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d147f5ef-1754-405b-9f9a-7fe00b288d57.pdf
Chairman,Mukesh Kumar Surana,"– Marketing (Whole Time Director) has ceased to be Director of your Company effective April 01, 2022 on attaining the",,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/500104/69718500104.pdf
Chairman,Ramdarshan Singh Pal,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/06a6b90f-a62d-4874-afbb-a7e380a371c1.pdf
Managing Director,Venkatesha Mukundan,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/06a6b90f-a62d-4874-afbb-a7e380a371c1.pdf
CEO,"Debashis Chakraverty  
Deputy",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a7cdff95-e0a3-4935-abf4-eae8dcb0b3a9.pdf
CEO,Kollati Srinivas,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/06a6b90f-a62d-4874-afbb-a7e380a371c1.pdf
CEO,Prabhakar Thakur,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/500104/69718500104.pdf
CEO,Pranay Kumar,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a7cdff95-e0a3-4935-abf4-eae8dcb0b3a9.pdf
CEO,Sanjay Malhotra,,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/06a6b90f-a62d-4874-afbb-a7e380a371c1.pdf
CEO,Shuvendu Gupta,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a7cdff95-e0a3-4935-abf4-eae8dcb0b3a9.pdf
CFO,Manoj Gupta,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a7cdff95-e0a3-4935-abf4-eae8dcb0b3a9.pdf
