role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Debadatta Chand,,,"FY2024,FY2026",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/aeebbed0-a043-4a00-b350-40a58eb996c9.pdf
Chairman,Hasmukh Adhia,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532134/73079532134_23_09_22.pdf
