role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Virendra Sinha,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d28ef7d6-5338-41f7-a99e-ca1d94d05c35.pdf
Chairman,Akshay Poddar,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/533326/70305533326.pdf
Managing Director,Ashish Kumar Gupta,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/bcaea31f-0aff-48ac-a3d9-7b5983687f55.pdf
Managing Director,Indrajit Mookerjee,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/533326/70305533326.pdf
