role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Ajay Shah,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5b904266-80e1-442f-add1-8c004ebd137c.pdf
Chairman,Avijit Deb,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5b904266-80e1-442f-add1-8c004ebd137c.pdf
Chairman,Keki Dadiseth,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5b904266-80e1-442f-add1-8c004ebd137c.pdf
Chairman,Keki Elavia,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5b904266-80e1-442f-add1-8c004ebd137c.pdf
Managing Director,Varun Berry,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/500825/69500500825.pdf
