role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Vellayan Subbiah,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/60bc83c4-6175-417a-99b3-a98241ca0404.pdf
Managing Director,Ravindra Kumar Kundu,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/60bc83c4-6175-417a-99b3-a98241ca0404.pdf
Managing Director,Arun Alagappan,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/511243/68836511243.pdf
