role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Mathew Cyriac,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532630/69912532630_18_09_21.pdf
Chairman,"Sivaramakrishnan  
GanapathiVice",,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c182831f-4f7e-4919-a679-19647c976cbc.pdf
Chairman,Sivaramakrishnan Ganapathi,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532630/76055532630.pdf
Managing Director,Prabhat Kumar Singh,,,"FY2021,FY2022,FY2023,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/532630/69912532630_18_09_21.pdf
Chairman,Anuradha Sharma,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532630/69912532630_18_09_21.pdf
Chairman,Richard Saldhanha,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c182831f-4f7e-4919-a679-19647c976cbc.pdf
Managing Director,Sivaramakrishnan Ganapathi,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532630/69912532630_18_09_21.pdf
