role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Puneet Chhatwal,"using Development Company Limited. Ankur holds a B.E. (Civil) degree from NIT, Rourkela and a PGDBM (Finance) from S. P.",,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/500850/73171500850.pdf
Chairman,Puneet Chhatwal,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/500850/73171500850.pdf
