role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Kishori Udeshi,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500413/71657500413_27_09_21.pdf
Chairman,"Madhavan 
Menon 
 Non",,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/10e4b4e3-5735-4774-afd4-0b0e36e7e119.pdf
Chairman,Madhavan Menon,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500413/71657500413_27_09_21.pdf
Chairman,Rahul Narain Bhagat,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/10e4b4e3-5735-4774-afd4-0b0e36e7e119.pdf
Managing Director,Mahesh Iyer,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5f60ca14-0a56-47c8-be08-45912c06f8c2.pdf
CFO,Brijesh Modi,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500413/71657500413_27_09_21.pdf
Chairman,Nilesh Vikamsey,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500413/76622500413.pdf
Chairman,Pravir Kumar Vohra,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500413/76622500413.pdf
Chairman,Pravir Vohra,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500413/76622500413.pdf
Chairman,Sunil Mathur,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500413/76622500413.pdf
Managing Director,Alexander Spiro,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
Managing Director,Dipak Deva,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
Managing Director,Madhavan Menon,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500413/71657500413_27_09_21.pdf
Managing Director,Maria NG,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
Managing Director,Mark Morello,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
Managing Director,Peter Payet,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
Managing Director,Vikram Lalvani,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
Managing Director,Vishal Suri,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
CEO,Laurent Kuenzle,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
CEO,Virginia Barnard,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7adef6da-8458-4c97-ab71-33c6b2576d4e.pdf
