role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Manish Sitaram Dabhade,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d70764a9-f677-43c4-9bc9-97a552080efe.pdf
Chairman,Namita Pradhan,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d70764a9-f677-43c4-9bc9-97a552080efe.pdf
Chairman,Raj Kumar Dubey,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d70764a9-f677-43c4-9bc9-97a552080efe.pdf
Chairman,Shyam Agrawal,,,FY2024–FY2025,current,https://www.iglonline.net/uploads/files/IGL_-_AR_2023-24.pdf
Chairman,Simrit Kaur,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d70764a9-f677-43c4-9bc9-97a552080efe.pdf
Managing Director,Kamal Kishor Chatiwal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d70764a9-f677-43c4-9bc9-97a552080efe.pdf
Managing Director,Kamal Kishore Chatiwal,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/73a0ae15-8d4e-4e86-a1fb-30ff3a71ef77.pdf
Managing Director,Sanjay Kumar Rakesh,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d70764a9-f677-43c4-9bc9-97a552080efe.pdf
Chairman,Anil Kumar Jain,,,FY2024,exited,https://www.iglonline.net/uploads/files/IGL_-_AR_2023-24.pdf
Chairman,Deepak Mishra,,,FY2021–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/532514/70814532514.pdf
Chairman,Manoj Jain,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532514/70814532514.pdf
Chairman,Rajesh Mehendiratta,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/73a0ae15-8d4e-4e86-a1fb-30ff3a71ef77.pdf
Chairman,"Sandeep 
Kumar Gupta",,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/73a0ae15-8d4e-4e86-a1fb-30ff3a71ef77.pdf
Chairman,Saroj Bala,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532514/70814532514.pdf
Managing Director,Sanjay Kumar,"cutive directors. 2. Shri Sanjay Kumar ceased to be as Managing Director w.e.f. June 15, 2023. 3. Shri Kamal Kishore Cha",,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/532514/75576532514.pdf
Managing Director,Vijay Kumar Bidhuri,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532514/70814532514.pdf
