role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Jasbir Singh Gujral,"m January 2023 #Mr. Sridhar Narayan has ceased to be a director w.e.f close of business hours of August 01, 2023. Since th",,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c862f7f9-4b8b-44f3-a823-576929ba9c2f.pdf
CEO,Satendra Singh,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02f12cbd-9474-4623-a1ad-2057885862c1.pdf
CFO,Bijay Kumar Agrawal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02f12cbd-9474-4623-a1ad-2057885862c1.pdf
CFO,Bijay Agrawal,"m January 2023 #Mr. Sridhar Narayan has ceased to be a director w.e.f close of business hours of August 01, 2023. Since th",,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c862f7f9-4b8b-44f3-a823-576929ba9c2f.pdf
