role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Aman Rathee,"(Economics Honours) from St. Stephens’ College, University of Delhi, Delhi. He has previously served in the Central Reserve Police Force",ufacturing sector. He brings over 25 years of experience in the industry.Mr. Aman Rathee serves as a Join,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02ff231d-b110-49d5-896e-c3d6c813b776.pdf
Chairman,Deepti Sehgal,,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/932affa9-64bd-41e6-857d-f161ba4e3026.pdf
Chairman,Kuldip Singh Rathee,,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/932affa9-64bd-41e6-857d-f161ba4e3026.pdf
Chairman,Rajan Wadhera,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02ff231d-b110-49d5-896e-c3d6c813b776.pdf
Chairman,Yogesh Kapur,,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/932affa9-64bd-41e6-857d-f161ba4e3026.pdf
Managing Director,Aman Rathee,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b64b7ce-2b0e-4b69-aa31-a9b9d6388a2b.pdf
Managing Director,Prashant Rathee,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b64b7ce-2b0e-4b69-aa31-a9b9d6388a2b.pdf
Managing Director,Rajesh Kataria,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b64b7ce-2b0e-4b69-aa31-a9b9d6388a2b.pdf
Managing Director,Vijay RatheeJoint,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b64b7ce-2b0e-4b69-aa31-a9b9d6388a2b.pdf
CFO,Naresh Kumar,,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/932affa9-64bd-41e6-857d-f161ba4e3026.pdf
Chairman,Arun Duggal,,,FY2024–FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/932affa9-64bd-41e6-857d-f161ba4e3026.pdf
CEO,Shalender Singh Birla,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02ff231d-b110-49d5-896e-c3d6c813b776.pdf
CFO,Aman Rathee,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/932affa9-64bd-41e6-857d-f161ba4e3026.pdf
