role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Sanjay Gupta,,njay Gupta has approximately 28 years of experience across various segments of the steel industry. U,"FY2021,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/533758/68699533758.pdf
CFO,Chetan Khandelwal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4f8781f5-f095-480f-ba2c-a543a0d4fd8c.pdf
CFO,Deepak Goyal,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/533758/68699533758.pdf
