role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,"Vasant 
Gandhi",,,"FY2021,FY2022,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
Managing Director,Raj Tiwari,,,"FY2023,FY2025",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/599ae0be-ca37-446f-8a49-975a38d3b3d2.pdf
CEO,Mike Frank,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/16ebc6c3-a363-4437-b10d-8e0dfedb9483.pdf
CFO,Anand Vora,,,"FY2023,FY2025",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/599ae0be-ca37-446f-8a49-975a38d3b3d2.pdf
Chairman,"Arun 
Ashar",,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
Chairman,"Arun 
Ashar
Chairman",,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
Chairman,"Hardeep 
Singh",,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
Chairman,Jai Shroff,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/599ae0be-ca37-446f-8a49-975a38d3b3d2.pdf
Chairman,Raj Tiwari,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/599ae0be-ca37-446f-8a49-975a38d3b3d2.pdf
Chairman,Rajnikant Shroff,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
Chairman,Vikram Shroff,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/599ae0be-ca37-446f-8a49-975a38d3b3d2.pdf
Managing Director,Arun Ashar,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
CFO,Anand Vora Global,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/512070/68970512070.pdf
