role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Arun Kumar Malhotra,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
Chairman,Avinash Parkash Gandhi,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532796/73374532796.pdf
Chairman,Deepak Jain,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
Managing Director,Anmol Jain,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
CEO,Vikas Marwah,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
CFO,Ashish Dubey,,,"FY2021,FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
Chairman,Milap Jain,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
Chairman,Roop Salotra,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532796/69375532796_16_08_21.pdf
