role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Daehyun Song,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Chairman,"Daehyun Song
Non",,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Chairman,Daehyun Song Chairperson,"nces, queries, grievances etc. are endeavoured to be addressed instantaneously by the Company and status thereof is also",,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Chairman,Daehyun Song Non-Promoter,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Chairman,Hong Ju Jeon,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Chairman,Ramesh Ramachandran Nair,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Chairman,Santosh Kumar Mohanty,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Managing Director,"Dongmyung 
Seo","the Company since November 19, 2024. He holds a B. Tech (Hons) in Electrical Engineering from NIT Kurukshetra, Haryana,",,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Managing Director,Dongmyung Seo Non-Promoter,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
Managing Director,Hong Ju Jeon,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4540ff68-627b-4846-81b1-1688bf925178.pdf
