role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Bahram Vakil,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6a5791d-f067-4231-905a-7b534d2e2faa.pdf
CFO,Alice Vaidyan,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6a5791d-f067-4231-905a-7b534d2e2faa.pdf
CFO,Manoj Gupta,,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ca1102fa-f23e-42d7-b1ff-4053e711a294.pdf
CFO,Farida Khambata,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ca1102fa-f23e-42d7-b1ff-4053e711a294.pdf
CFO,Manoj Kumar CV,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/501301/73077501301.pdf
