role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Sudhin Bhagwandas Choksey,"the Syndenham College of Commerce and Economics, University of Bombay, Mumbai, Maharashtra. He is also a member of the Institute of Charte",,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d02f28c4-f2c1-4148-8d25-2215b6a4cc5a.pdf
Managing Director,Rupinder Singh,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d02f28c4-f2c1-4148-8d25-2215b6a4cc5a.pdf
CFO,Ashish Gupta,"the Company, which remuneration shall be valid and payable (i) in the event the Company is profit making, for",,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ca8687be-3e2d-4989-897a-73b6ae610af5.pdf
