role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Pawan Munjal,"Centre. Mr. Kasbekar, a Mechanical Engineer from IIT Madras, is also on the Board of Hero MotoCorp Joint Venture (JV) com",,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500182/68852500182.pdf
Chairman,Pradeep Dinodia,,,"FY2023,FY2025",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
Chairman,Tina Trikha,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
CEO,Niranjan Gupta,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
CFO,Vivek Anand,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3adbb03-7068-4761-b1ea-81b5bcfe115a.pdf
Chairman,Pawan MunjalExecutive,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
Managing Director,Vikram Sitaram Kasbekar,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
CEO,Niranjan Kumar Gupta,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
CFO,Niranjan Gupta,,,"FY2021,FY2023",exited,https://www.bseindia.com/bseplus/AnnualReport/500182/68852500182.pdf
