role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Kamesh Goyal,t experience in the Insurance space across the globe • Has been the CEO o f Bajaj Allianz General & Life Insurance busine,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/faf4c52d-3c67-4df7-a0dc-00ba6fd2cec2.pdf
Managing Director,Jasleen Kohli,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/faf4c52d-3c67-4df7-a0dc-00ba6fd2cec2.pdf
CFO,Ravi Khetan,,,FY2024,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/faf4c52d-3c67-4df7-a0dc-00ba6fd2cec2.pdf
