role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Anthony DeSa,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
Chairman,Rajinder Gupta,,,"FY2021,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
Managing Director,Deepak Nanda,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
CEO,Abhay Shukla,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
CEO,Kamal Gaba,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
CEO,Manjul Jain,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
CEO,Mohit Soni,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
CEO,Rajnish Gera,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
CEO,"Samir 
Prabodhchandra 
JoshipuraGroup",,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
CEO,Samir Prabodhchandra Joshipura,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/46ba5a07-36ac-449c-aaf4-0e570bc12ae3.pdf
CFO,Avneesh Barua,,,"FY2023,FY2025",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f17142fa-df1e-4618-ab6f-63ddbf4784e7.pdf
CFO,Manish Bhatia,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/46ba5a07-36ac-449c-aaf4-0e570bc12ae3.pdf
CFO,Rahul Roongta,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/82c8708d-1eef-4cf3-9682-505f743a6fd5.pdf
Chairman,Gayatri Gupta,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/73329521064.pdf
Chairman,Madhu Gupta,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/73329521064.pdf
Chairman,"Pallavi Shardul 
ShroffNon",,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
Chairman,Pallavi Shardul Shroff,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
Chairman,Rajinder Gupta Non,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/73329521064.pdf
Chairman,Rajiv Dewan,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
Chairman,Rajiv Dewan Non,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f17142fa-df1e-4618-ab6f-63ddbf4784e7.pdf
Managing Director,Gunjan Shroff,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
Managing Director,Kamal Gaba,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f17142fa-df1e-4618-ab6f-63ddbf4784e7.pdf
Managing Director,Kavish Dhanda,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f17142fa-df1e-4618-ab6f-63ddbf4784e7.pdf
Managing Director,Naveet Jindal,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f17142fa-df1e-4618-ab6f-63ddbf4784e7.pdf
Managing Director,Swapan Nath,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f17142fa-df1e-4618-ab6f-63ddbf4784e7.pdf
CFO,Abhinav Gupta,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/73329521064.pdf
CFO,Gunjan Shroff,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/521064/69183521064.pdf
CFO,Samir  Prabodhchandra Joshipura,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/46ba5a07-36ac-449c-aaf4-0e570bc12ae3.pdf
