role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Dilip Shanghvi,"e Chairperson and Mr. Dilip Shanghvi continues to be a Member of the CSR Committee with effect from May 26, 2023. 3. WEB-",,"FY2023,FY2025",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/981e6db0-ea49-40ad-b906-7f924d264765.pdf
Chairman,Rama Bijapurkar,"e Chairperson and Mr. Dilip Shanghvi continues to be a Member of the CSR Committee with effect from May 26, 2023. 3. WEB-",,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/981e6db0-ea49-40ad-b906-7f924d264765.pdf
Managing Director,Aalok Shanghvi,"the Whole-time Director(s), within the overall limit approved by the shareholders. An agreement has been entered into w",,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a1e3c7fc-c47e-4ce8-ad92-b4affd2a9cf8.pdf
Chairman,Israel Makov Non,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/524715/74133524715.pdf
Managing Director,Dilip Shanghvi,,,"FY2021,FY2023,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/524715/69342524715.pdf
Managing Director,Kalyanasundaram Subramanian,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/524715/69342524715.pdf
Managing Director,Kalyansundaram Subramanian,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/524715/74133524715.pdf
Managing Director,Sailesh Desai,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/981e6db0-ea49-40ad-b906-7f924d264765.pdf
