role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Malay Mahadevia,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/87833c33-31f8-4b53-b0be-65cb4e8f7fab.pdf
Chairman,"Malay Mahadevia
Non",,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0d102096-46fd-4366-9306-9d225a9482b8.pdf
Managing Director,Jayanta Basu,"oking ahead, our Company’s enduring goal is to be amongst the top-tier construction companies in India, distinguishe",,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/509496/74944509496.pdf
CFO,Nitesh Sharma,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0d102096-46fd-4366-9306-9d225a9482b8.pdf
Chairman,Piyachai Karnasuta,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/509496/74944509496.pdf
Chairman,Ramola Mahajani,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0f9d1b13-bbb1-4449-912c-e3acb01571b9.pdf
Chairman,Santi Jongkongka,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0f9d1b13-bbb1-4449-912c-e3acb01571b9.pdf
Chairman,Sunil Shah Singh,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0f9d1b13-bbb1-4449-912c-e3acb01571b9.pdf
Chairman,Sunil Shah Singh-,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0f9d1b13-bbb1-4449-912c-e3acb01571b9.pdf
CFO,Prasad Patwardhan,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/509496/74944509496.pdf
