role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,"Dilip 
Shanghvi",,,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
Managing Director,Sunder Genomal,,,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
CEO,Karthik Yathindra,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4dc4d8be-822d-4b99-b2cc-8994aaa18907.pdf
Chairman,GP Albal,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
Chairman,Sunder Genomal,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/fb95f190-3098-4023-b18f-d7aaa5d4d548.pdf
Managing Director,"Shamir 
GenomalMemberDeputy",,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
Managing Director,Shamir Genomal,,,"FY2022,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
Managing Director,Shamir Genomal Deputy,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
Managing Director,"Sunder 
GenomalChairman",,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532827/73691532827.pdf
Managing Director,Varun Berry,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532827/68854532827.pdf
