role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,"Ankush 
Nijhawan",,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Chairman,"Anuranjita 
Kumar",,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Chairman,Ravindra Dhariwal,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Chairman,Shantanu Rastogi,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b90edfe7-9f39-4929-8686-0c1f0e611fc6.pdf
Managing Director,"Akshat 
Verma",,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b90edfe7-9f39-4929-8686-0c1f0e611fc6.pdf
Managing Director,Ankush Nijhawan,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Managing Director,Ankush Nijhawan Chairman,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Managing Director,Gaurav Bhatnagar,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b90edfe7-9f39-4929-8686-0c1f0e611fc6.pdf
Managing Director,Shantanu Rastogi,y. He holds a bachelor’s degree in arts from the University of Delhi and a master’s degree in business administration from Wharton School,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b90edfe7-9f39-4929-8686-0c1f0e611fc6.pdf
CFO,Vikas Jain,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Chairman,"Bhaskar 
Pramanik",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
Chairman,"Rahul 
Bhatnagar",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4bb5c2d2-4a02-4bcf-8ba6-fc9543af354a.pdf
