role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Naushad Forbes,,,FY2022–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500490/73487500490.pdf
Chairman,Gita Piramal,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500490/68686500490.pdf
Chairman,Rahul Bajaj,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500490/73487500490.pdf
