role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,"Simon-Thorsten
Wiebusch",,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/784c99d9-9acb-4003-8e14-f12a2c36840f.pdf
Chairman,"Simon-Thorsten 
WiebuschVice",,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9a973f23-492e-4963-a6f8-e79da8df6eda.pdf
Chairman,"Duraiswami  
NarainVice",,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Chairman,Duraiswami Narain,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Chairman,Ketaki Bhagwati,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Chairman,"Pankaj 
Patel",,,"FY2022,FY2023,FY2025",exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Chairman,"Pankaj 
Ramanbhai 
Patel",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/784c99d9-9acb-4003-8e14-f12a2c36840f.pdf
Chairman,Sekhar Natarajan,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Chairman,"Simon 
Wiebusch",,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e8f81439-9538-4e9a-95db-7cd58f058c99.pdf
Chairman,"Simon-
Thorsten 
WiebuschVice",,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9a973f23-492e-4963-a6f8-e79da8df6eda.pdf
Managing Director,"Duraiswami  
NarainVice Chairman",,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Managing Director,Duraiswami Narain,e with the requirements and disclosures that must be made in this regard. A Certificate from a Company Secretary in whole-,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/68916506285.pdf
Managing Director,Narain Duraiswami,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e8f81439-9538-4e9a-95db-7cd58f058c99.pdf
Managing Director,Simon Wiebusch,with the requirements and disclosures that must be made in this regard. A Certificate from a Company Secretary in whole,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/506285/73799506285.pdf
Managing Director,Vinit Rajesh Jindal,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9a973f23-492e-4963-a6f8-e79da8df6eda.pdf
