role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Manoj Viswanathan,,,"FY2024,FY2026",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7a3d63c6-00d6-48be-b4f4-d35eca44d13f.pdf
Chairman,Deepak Satwalekar,cquisition of DoubleClick. Anuj has completed his BTech at the Indian Institute of Technology Kanpur and holds an MBA degree,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/805049d7-37f9-4554-b3c3-0f6b86fa5068.pdf
Managing Director,Geeta Dutta Goel,"in Commerce from Lady Shri Ram College for Women, University of Delhi and a post graduate diploma in management from the IIM, Ahmedabad. G",,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7a3d63c6-00d6-48be-b4f4-d35eca44d13f.pdf
