role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Arvind Kumar Jain,,,"FY2023,FY2025",current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c8c8f065-a522-458c-9a82-8702da56e189.pdf
Chairman,Rahul Bhave,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5013366a-24f3-48c6-9fb1-ba99e3650a3a.pdf
Chairman,Surendra Behera,,,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c8c8f065-a522-458c-9a82-8702da56e189.pdf
Chairman,Umesh Kumar Garg,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b0a6fdf3-6a60-4315-9eab-43562a16f384.pdf
Managing Director,Manoj Mittal,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
Managing Director,Rahul Bhave,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b0a6fdf3-6a60-4315-9eab-43562a16f384.pdf
Chairman,"Bhushan Kumar 
Sinha",,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
Chairman,Emandi Sankara,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
Chairman,Manoj Mittal,,,FY2022–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/81b966fc-9fe3-42ca-9aa4-0f2de2b35ff7.pdf
Chairman,Sunil Kumar,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
Managing Director,Emandi Sankara,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
Managing Director,Emandi Sankara Rao,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
Managing Director,Rahul Bhave Deputy,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b0a6fdf3-6a60-4315-9eab-43562a16f384.pdf
Managing Director,Sunil Kumar Bansal,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/500106/72758500106_20_12_21.pdf
