role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Tejendra Mohan Bhasin,,,FY2022,current,https://www.bseindia.com/bseplus/AnnualReport/540173/73358540173.pdf
Managing Director,Hardayal Prasad,,,FY2022,current,https://www.bseindia.com/bseplus/AnnualReport/540173/73358540173.pdf
CFO,Kapish Jain,,,FY2022,current,https://www.bseindia.com/bseplus/AnnualReport/540173/73358540173.pdf
Managing Director,Atul Kumar Goel,the Institute of Chartered Accountants of India (ICAI) since 1985 and is the former President of the ICAI. He has been,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/3f867a14-9562-4cec-ba4a-42db4a36081f.pdf
Managing Director,Girish Kousgi,,"ficer of the Company. He has over 26 years of experience in the financial services sector. Previously, he",FY2023–FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/da55124c-385e-4c0b-a04b-b8e26093e8f0.pdf
Managing Director,Sanjaya Gupta,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/540173/69432540173_13_08_21.pdf
Managing Director,Sunil Kaul,the Institute of Chartered Accountants of India (ICAI) since 1985 and is the former President of the ICAI. He has been as,"s at Citibank, Japan. He has over 35 years of experience in the fields of private equity, corporate and c",FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/3f867a14-9562-4cec-ba4a-42db4a36081f.pdf
