role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Ravi Goenka,,,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/543277/73539543277.pdf
Managing Director,Rajan Venkatesh,dhoven University of Technology in the Netherlands. His professional journey has exposed him to dive,,FY2023–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/87d3b9ce-f71c-4e60-96b4-1e01afc0c8c0.pdf
Managing Director,Ravi Goenka,,,FY2022–FY2025,exited,https://www.bseindia.com/bseplus/AnnualReport/543277/73539543277.pdf
CFO,Mahadeo Karnik,,"ed Accountant with more than 28 years of experience spanning finance, capital markets, corporate tax",FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/1964dc50-4339-467d-bbeb-f3d2c1be9b62.pdf
CFO,Partha	Roy	Chowdhury,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/543277/68759543277.pdf
CFO,Rajiv Banavali,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/87d3b9ce-f71c-4e60-96b4-1e01afc0c8c0.pdf
CFO,Tanushree Bagrodia,octorate in Science in Organic Chemistry from the University of Mumbai. With over 35 years of experience in process development and scale-u,he University of Mumbai. With over 35 years of experience in process development and scale-ups of agro-chem,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d0ff549c-56d2-4a8e-b3be-f19f9ad99577.pdf
