role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Bhaskar Bhat,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/36427c78-ccfb-4d5f-8f25-f4272a16805d.pdf
Chairman,Pradip Panalal Shah,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/500165/73050500165.pdf
Managing Director,Anuj Jain,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/500165/73050500165.pdf
