,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,300.0,300.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
Reserves,,2.0,766.0,1465.0,1916.0,2458.0,2748.0,3452.0,4141.0,4930.0,5306.0,6059.0,6452.0
Borrowings,,969.0,196.0,102.0,70.0,70.0,30.0,480.0,477.0,454.0,659.0,578.0,578.0
Other Liabilities,,507.0,681.0,644.0,696.0,802.0,1504.0,1113.0,1438.0,1498.0,2497.0,2970.0,3438.0
Total Liabilities,,1778.0,1942.0,2232.0,2702.0,3352.0,4303.0,5066.0,6077.0,6904.0,8483.0,9627.0,10489.0
Fixed Assets,,569.0,621.0,614.0,709.0,780.0,1174.0,1282.0,1283.0,1294.0,1613.0,2245.0,2250.0
CWIP,,0.0,14.0,2.0,0.0,0.0,9.0,12.0,10.0,6.0,13.0,28.0,12.0
Investments,,0.0,56.0,195.0,221.0,575.0,642.0,1515.0,1478.0,2284.0,1493.0,1310.0,1896.0
Other Assets,,1208.0,1252.0,1421.0,1772.0,1997.0,2479.0,2257.0,3307.0,3319.0,5365.0,6045.0,6330.0
Total Assets,,1778.0,1942.0,2232.0,2702.0,3352.0,4303.0,5066.0,6077.0,6904.0,8483.0,9627.0,10489.0
Building,Fixed Assets,0.0,17.0,28.0,30.0,32.0,41.0,46.0,53.0,58.0,1001.0,994.0,1058.0
Plant Machinery,Fixed Assets,0.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,3.0,2.0,2.0,2.0
Equipments,Fixed Assets,0.0,21.0,25.0,30.0,38.0,56.0,68.0,98.0,154.0,187.0,197.0,123.0
Computers,Fixed Assets,0.0,47.0,63.0,75.0,120.0,190.0,226.0,273.0,333.0,346.0,374.0,418.0
Furniture n fittings,Fixed Assets,0.0,34.0,41.0,43.0,44.0,60.0,57.0,60.0,65.0,92.0,97.0,112.0
Vehicles,Fixed Assets,0.0,10.0,11.0,16.0,24.0,32.0,32.0,33.0,35.0,44.0,56.0,48.0
Intangible Assets,Fixed Assets,0.0,436.0,436.0,513.0,561.0,571.0,608.0,613.0,626.0,628.0,1192.0,1262.0
Other fixed assets,Fixed Assets,569.0,140.0,150.0,218.0,277.0,725.0,925.0,994.0,1029.0,387.0,600.0,522.0
Gross Block,Fixed Assets,569.0,712.0,762.0,932.0,1104.0,1683.0,1967.0,2130.0,2303.0,2688.0,3512.0,3544.0
Accumulated Depreciation,Fixed Assets,0.0,91.0,148.0,223.0,324.0,509.0,684.0,847.0,1009.0,1075.0,1267.0,1294.0
Short term Borrowings,Borrowings,,196.0,102.0,70.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Lease Liabilities,Borrowings,,0.0,0.0,0.0,0.0,0.0,480.0,477.0,454.0,659.0,578.0,578.0
Preference Capital,Borrowings,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,0.0,-0.0,-0.0,0.0,3.0,7.0,10.0,14.0,18.0,21.0,18.0,20.0
Trade Payables,Other Liabilities,169.0,214.0,149.0,181.0,188.0,198.0,235.0,393.0,450.0,1412.0,1622.0,937.0
Advance from Customers,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other liability items,Other Liabilities,338.0,467.0,496.0,515.0,611.0,1300.0,867.0,1030.0,1030.0,1065.0,1330.0,2481.0
Inventories,Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0
Trade receivables,Other Assets,685.0,726.0,711.0,962.0,1064.0,1381.0,1235.0,1696.0,1730.0,2180.0,2513.0,2015.0
Cash Equivalents,Other Assets,115.0,83.0,67.0,154.0,205.0,244.0,233.0,674.0,690.0,1390.0,1566.0,1650.0
Loans n Advances,Other Assets,0.0,109.0,100.0,104.0,128.0,137.0,110.0,158.0,223.0,174.0,246.0,178.0
Other asset items,Other Assets,407.0,333.0,543.0,551.0,599.0,717.0,679.0,778.0,676.0,1617.0,1716.0,2481.0
