,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,93.0,93.0,185.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0
Reserves,,548.0,690.0,824.0,1219.0,1457.0,1646.0,1859.0,2076.0,2145.0,2324.0,2189.0,1840.0
Borrowings,,685.0,1372.0,664.0,410.0,398.0,651.0,1007.0,1599.0,1433.0,1416.0,1396.0,1574.0
Other Liabilities,,417.0,957.0,1535.0,1714.0,2183.0,2183.0,1721.0,1689.0,1673.0,1734.0,1729.0,2555.0
Total Liabilities,,1742.0,3111.0,3208.0,3535.0,4230.0,4672.0,4779.0,5556.0,5444.0,5667.0,5505.0,6161.0
Fixed Assets,,693.0,1507.0,1473.0,1492.0,2051.0,2178.0,2298.0,2407.0,2568.0,2806.0,2912.0,2803.0
CWIP,,138.0,64.0,50.0,190.0,94.0,153.0,141.0,90.0,204.0,192.0,64.0,201.0
Investments,,37.0,59.0,175.0,195.0,117.0,129.0,124.0,160.0,158.0,177.0,139.0,115.0
Other Assets,,873.0,1481.0,1509.0,1657.0,1969.0,2211.0,2216.0,2900.0,2513.0,2492.0,2391.0,3042.0
Total Assets,,1742.0,3111.0,3208.0,3535.0,4230.0,4672.0,4779.0,5556.0,5444.0,5667.0,5505.0,6161.0
Land,Fixed Assets,60.0,332.0,359.0,360.0,421.0,438.0,466.0,468.0,470.0,527.0,527.0,509.0
Building,Fixed Assets,137.0,300.0,356.0,377.0,527.0,607.0,689.0,772.0,903.0,1013.0,1079.0,1113.0
Plant Machinery,Fixed Assets,369.0,466.0,558.0,634.0,970.0,1093.0,1233.0,1380.0,1513.0,1696.0,1875.0,1932.0
Equipments,Fixed Assets,13.0,17.0,23.0,28.0,42.0,52.0,69.0,92.0,119.0,146.0,162.0,170.0
Furniture n fittings,Fixed Assets,4.0,8.0,10.0,11.0,13.0,16.0,18.0,21.0,22.0,31.0,33.0,34.0
Vehicles,Fixed Assets,18.0,23.0,34.0,38.0,39.0,50.0,52.0,60.0,77.0,89.0,101.0,101.0
Intangible Assets,Fixed Assets,0.0,195.0,250.0,250.0,337.0,337.0,320.0,320.0,320.0,320.0,320.0,320.0
Other fixed assets,Fixed Assets,190.0,222.0,17.0,17.0,22.0,47.0,44.0,51.0,78.0,115.0,130.0,130.0
Gross Block,Fixed Assets,791.0,1564.0,1606.0,1713.0,2370.0,2641.0,2891.0,3163.0,3502.0,3938.0,4226.0,4309.0
Accumulated Depreciation,Fixed Assets,97.0,56.0,133.0,221.0,319.0,462.0,593.0,756.0,935.0,1131.0,1315.0,1506.0
Long term Borrowings,Borrowings,,21.0,21.0,14.0,64.0,43.0,149.0,47.0,55.0,293.0,456.0,817.0
Short term Borrowings,Borrowings,,1260.0,639.0,389.0,324.0,576.0,794.0,1519.0,1267.0,1016.0,825.0,652.0
Lease Liabilities,Borrowings,,0.0,0.0,0.0,0.0,21.0,19.0,33.0,112.0,107.0,115.0,106.0
Other Borrowings,Borrowings,685.0,91.0,4.0,7.0,10.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,0.0,232.0,254.0,269.0,401.0,382.0,410.0,420.0,406.0,404.0,222.0,132.0
Trade Payables,Other Liabilities,214.0,335.0,841.0,897.0,1240.0,1289.0,733.0,695.0,704.0,628.0,885.0,1651.0
Advance from Customers,Other Liabilities,23.0,37.0,26.0,33.0,39.0,38.0,50.0,60.0,73.0,138.0,135.0,153.0
Other liability items,Other Liabilities,179.0,352.0,414.0,514.0,503.0,474.0,528.0,515.0,490.0,563.0,486.0,619.0
Inventories,Other Assets,389.0,667.0,738.0,763.0,899.0,886.0,980.0,1429.0,1344.0,1383.0,1259.0,1358.0
Trade receivables,Other Assets,269.0,455.0,522.0,620.0,735.0,854.0,823.0,951.0,574.0,519.0,572.0,673.0
Cash Equivalents,Other Assets,17.0,42.0,62.0,32.0,30.0,51.0,51.0,35.0,30.0,53.0,39.0,302.0
Loans n Advances,Other Assets,81.0,80.0,38.0,18.0,32.0,40.0,53.0,77.0,50.0,93.0,106.0,109.0
Other asset items,Other Assets,116.0,238.0,148.0,224.0,273.0,381.0,309.0,408.0,516.0,444.0,415.0,600.0
