,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,31.0,31.0,31.0,31.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0
Reserves,,752.0,933.0,1008.0,1219.0,1325.0,1470.0,1635.0,1761.0,1926.0,2028.0,2291.0,2794.0
Borrowings,,962.0,709.0,798.0,734.0,632.0,737.0,642.0,769.0,890.0,912.0,802.0,962.0
Other Liabilities,,365.0,334.0,412.0,452.0,492.0,526.0,654.0,670.0,723.0,767.0,795.0,1080.0
Total Liabilities,,2110.0,2008.0,2250.0,2437.0,2513.0,2796.0,2994.0,3264.0,3601.0,3771.0,3952.0,4900.0
Fixed Assets,,887.0,924.0,1179.0,1184.0,1307.0,1364.0,1531.0,1473.0,1694.0,1912.0,1970.0,2402.0
CWIP,,89.0,57.0,19.0,42.0,41.0,35.0,27.0,147.0,178.0,72.0,73.0,148.0
Investments,,46.0,30.0,15.0,13.0,17.0,16.0,15.0,7.0,19.0,8.0,39.0,24.0
Other Assets,,1088.0,996.0,1036.0,1198.0,1147.0,1381.0,1421.0,1636.0,1711.0,1780.0,1870.0,2326.0
Total Assets,,2110.0,2008.0,2250.0,2437.0,2513.0,2796.0,2994.0,3264.0,3601.0,3771.0,3952.0,4900.0
Land,Fixed Assets,18.0,12.0,17.0,19.0,16.0,13.0,19.0,19.0,27.0,28.0,32.0,
Building,Fixed Assets,248.0,171.0,212.0,235.0,244.0,261.0,285.0,292.0,472.0,540.0,620.0,
Plant Machinery,Fixed Assets,2191.0,827.0,1197.0,1355.0,1609.0,1685.0,1918.0,2021.0,2448.0,2849.0,3095.0,
Equipments,Fixed Assets,0.0,0.0,0.0,0.0,0.0,153.0,175.0,197.0,236.0,265.0,312.0,
Computers,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,
Furniture n fittings,Fixed Assets,14.0,5.0,21.0,25.0,30.0,34.0,36.0,38.0,21.0,25.0,26.0,
Vehicles,Fixed Assets,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,
Intangible Assets,Fixed Assets,0.0,0.0,53.0,55.0,56.0,64.0,184.0,154.0,158.0,159.0,160.0,146.0
Other fixed assets,Fixed Assets,80.0,32.0,78.0,94.0,108.0,157.0,180.0,260.0,80.0,89.0,93.0,
Gross Block,Fixed Assets,2553.0,1047.0,1578.0,1783.0,2064.0,2368.0,2797.0,2981.0,3449.0,3964.0,4349.0,
Accumulated Depreciation,Fixed Assets,1665.0,123.0,398.0,599.0,756.0,1004.0,1266.0,1508.0,1756.0,2052.0,2379.0,
Long term Borrowings,Borrowings,643.0,553.0,605.0,449.0,469.0,330.0,354.0,362.0,496.0,458.0,312.0,380.0
Short term Borrowings,Borrowings,141.0,67.0,87.0,145.0,113.0,196.0,200.0,297.0,273.0,346.0,360.0,329.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,91.0,88.0,110.0,121.0,108.0,130.0,254.0
Other Borrowings,Borrowings,177.0,89.0,107.0,140.0,51.0,121.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,8.0,8.0,6.0,4.0,5.0,9.0,33.0,34.0,4.0,-1.0,4.0,9.0
Trade Payables,Other Liabilities,161.0,128.0,147.0,188.0,206.0,354.0,422.0,453.0,499.0,566.0,594.0,768.0
Advance from Customers,Other Liabilities,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,196.0,195.0,258.0,256.0,277.0,164.0,199.0,183.0,220.0,202.0,197.0,302.0
Inventories,Other Assets,232.0,199.0,246.0,286.0,323.0,369.0,415.0,594.0,608.0,656.0,720.0,927.0
Trade receivables,Other Assets,376.0,331.0,377.0,459.0,493.0,490.0,589.0,637.0,643.0,695.0,699.0,871.0
Cash Equivalents,Other Assets,116.0,84.0,103.0,173.0,134.0,372.0,241.0,193.0,244.0,207.0,197.0,204.0
Loans n Advances,Other Assets,108.0,271.0,180.0,162.0,42.0,22.0,47.0,51.0,52.0,45.0,42.0,9.0
Other asset items,Other Assets,256.0,111.0,130.0,117.0,154.0,127.0,128.0,162.0,164.0,176.0,212.0,316.0
