,parent_line_item,Mar 2012,Mar 2013,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,44.0,44.0,44.0,44.0,54.0,54.0,54.0,53.0,54.0,54.0,109.0,109.0
Reserves,,684.0,693.0,660.0,723.0,1097.0,1185.0,1314.0,1494.0,1810.0,2112.0,2356.0,2525.0
Borrowings,,1186.0,1196.0,895.0,886.0,1192.0,1090.0,732.0,593.0,418.0,16.0,16.0,80.0
Other Liabilities,,285.0,362.0,390.0,465.0,685.0,641.0,842.0,974.0,776.0,739.0,752.0,832.0
Total Liabilities,,2200.0,2295.0,1990.0,2118.0,3029.0,2971.0,2941.0,3115.0,3057.0,2922.0,3234.0,3545.0
Fixed Assets,,1159.0,1196.0,753.0,787.0,1089.0,1061.0,1029.0,943.0,912.0,835.0,841.0,892.0
CWIP,,38.0,26.0,18.0,15.0,25.0,15.0,10.0,53.0,8.0,17.0,57.0,30.0
Investments,,0.0,0.0,63.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,,1002.0,1073.0,1155.0,1248.0,1916.0,1895.0,1903.0,2119.0,2136.0,2070.0,2336.0,2623.0
Total Assets,,2200.0,2295.0,1990.0,2118.0,3029.0,2971.0,2941.0,3115.0,3057.0,2922.0,3234.0,3545.0
Land,Fixed Assets,202.92,203.4,18.53,24.28,32.0,38.31,43.73,43.73,43.73,51.3,51.64,
Building,Fixed Assets,224.36,229.91,100.07,118.56,212.21,215.71,234.85,235.44,242.89,241.76,244.9,
Plant Machinery,Fixed Assets,1142.64,1252.26,679.91,739.04,1162.26,1203.57,1235.27,1235.26,1291.73,1307.38,1402.7,
Equipments,Fixed Assets,8.79,9.25,2.98,6.98,3.0,3.63,4.37,5.25,5.91,6.46,8.59,
Computers,Fixed Assets,11.63,11.97,2.42,2.96,6.88,7.53,7.38,8.11,8.36,8.61,10.74,
Furniture n fittings,Fixed Assets,17.13,17.62,3.69,4.31,6.36,6.65,6.57,6.38,6.12,6.26,7.36,
Vehicles,Fixed Assets,13.81,13.0,3.38,3.52,8.97,9.63,11.81,12.45,15.22,16.76,18.98,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55
Other fixed assets,Fixed Assets,13.59,13.59,0.0,0.0,0.0,18.31,26.22,30.29,27.7,25.34,31.62,
Gross Block,Fixed Assets,1634.87,1751.0,810.98,899.65,1431.68,1503.34,1570.2,1576.91,1641.66,1663.87,1776.53,
Accumulated Depreciation,Fixed Assets,475.4,555.32,57.54,112.73,343.1,442.22,541.04,634.04,729.19,829.21,935.92,
Long term Borrowings,Borrowings,586.0,572.0,333.0,306.0,335.0,270.0,172.0,61.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,479.0,490.0,513.0,546.0,797.0,762.0,544.0,519.0,404.0,4.0,3.0,65.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,14.0,12.0,13.0,15.0
Other Borrowings,Borrowings,121.0,134.0,49.0,35.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,44.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,123.0,97.0,215.0,259.0,350.0,295.0,480.0,594.0,407.0,369.0,364.0,484.0
Advance from Customers,Other Liabilities,2.0,1.0,8.0,7.0,29.0,23.0,33.0,31.0,53.0,35.0,37.0,
Other liability items,Other Liabilities,117.0,164.0,168.0,199.0,306.0,324.0,329.0,350.0,316.0,336.0,352.0,348.0
Inventories,Other Assets,553.0,496.0,470.0,541.0,846.0,918.0,869.0,988.0,1152.0,1087.0,902.0,1005.0
Trade receivables,Other Assets,343.0,450.0,526.0,542.0,835.0,696.0,756.0,888.0,747.0,718.0,897.0,937.0
Cash Equivalents,Other Assets,27.0,19.0,27.0,19.0,2.0,2.0,1.0,1.0,2.0,46.0,296.0,453.0
Loans n Advances,Other Assets,0.0,0.0,70.0,77.0,38.0,28.0,47.0,57.0,38.0,22.0,42.0,29.0
Other asset items,Other Assets,78.0,108.0,62.0,69.0,195.0,252.0,230.0,185.0,197.0,198.0,200.0,199.0
